"","mean","var","max","min","station"
"1","21.5775570018607","36.7555837792168","30.6581262939959","14.8768332168177","AJU"
"2","19.1203619323991","13.7702610140643","24.399052065648","14.0419830520111","AJM"
"3","22.919453053373","22.3638492299164","31.001924037981","16.8541269510654","BJU"
"4","25.1527856037056","34.3012712500929","36.7230939785941","17.8856464812192","CAM"
"5","19.7610600701209","26.9731235161374","28.4499158249158","12.8310041407867","CCA"
"6","25.4237549448307","43.5161066330242","35.495092264792","16.1916716756829","GAM"
"7","23.5033187369604","24.5628186407608","30.6428777940644","16.4944129736556","HGM"
"8","15.0975267281376","9.94803994200283","19.4794291256248","10.1751197559115","INN"
"9","25.6521815169157","37.6670226028076","35.0919488412476","17.7496778311118","MER"
"10","22.567242293098","22.200946691326","31.9563347358579","16.3486310206857","MGH"
"11","24.1923982080988","59.7800795684912","35.2783760769385","14.4571444873406","NEZ"
"12","23.831140695464","31.0445732037401","32.2986346383085","16.573261850897","SAG"
"13","19.0814346695322","14.6533004308799","24.3175187869028","13.7509983715088","SFE"
"14","24.1337787972019","19.6149173620766","30.831674840024","15.9947815231425","TLA"
"15","21.9972710174962","29.8042047530967","30.7390694478131","15.0378043063122","UAX"
"16","24.5022767090465","23.7221589585393","33.6309943251388","18.8176284709293","UIZ"
"17","28.3722878757309","42.5851125888181","39.6453562884484","19.5601119894598","XAL"
