"","mean","var","max","min","station"
"1","0.270087164250874","0.00468771327703874","0.4467591861429","0.205431164985863","ACO"
"2","0.306312674360454","0.00574937477016286","0.424573899686102","0.228988095238095","AJM"
"3","0.37315051214031","0.0102190169110956","0.526382488479263","0.226824116743472","ATI"
"4","0.468872969642164","0.0171411089251991","0.7439039408867","0.296578341013825","BJU"
"5","0.448582666501778","0.012204580360303","0.67566893748346","0.279387822322605","CAM"
"6","0.38564336082936","0.00771719963496442","0.575066137566138","0.256839591967295","CCA"
"7","0.451325921707143","0.00320831827196241","0.574298973541986","0.38407967032967","CHO"
"8","0.344860467970449","0.00857846485958549","0.566826287317171","0.249123009135743","CUA"
"9","0.494564906260921","0.010591842164812","0.67857197341179","0.306835294758636","FAC"
"10","0.468116378346229","0.0191642023652436","0.758054313553871","0.302848161778921","HGM"
"11","0.186782398191191","0.00163313692679004","0.259279158040028","0.134932533733133","INN"
"12","0.500791663605226","0.0189319618230276","0.836653476257263","0.40149718210728","IZT"
"13","0.469147507402685","0.0161035304771118","0.697430875576037","0.328721875847113","LLA"
"14","0.647279834883416","0.0264309316974699","1.04152417027417","0.432748113270554","LPR"
"15","0.531243762834193","0.0200303341896314","0.805301982963273","0.390883924397248","MER"
"16","0.486604396337773","0.0221303613627173","0.790255960729313","0.324516129032258","MGH"
"17","0.352035425064627","0.00756109954260105","0.516301843317972","0.231003791318437","MON"
"18","0.168971299914036","0.000761350453451105","0.232638886359083","0.134909579667644","MPA"
"19","0.549759599893608","0.0115103048877861","0.740568356374808","0.389067628749293","NEZ"
"20","0.339371055316021","0.00776483755611411","0.54030070794096","0.231142135699068","PED"
"21","0.513522325848206","0.0151539861604889","0.70234126984127","0.365335992717927","SAG"
"22","0.305070037608534","0.00589173942956587","0.442289155860666","0.191528691037807","SFE"
"23","0.398999800277384","0.0160644731074364","0.651410590344672","0.246307773386034","TAH"
"24","0.513077593822374","0.0124911591433788","0.753468525091196","0.342226966873706","TLA"
"25","0.454086422544477","0.0236077851408555","0.794953067035816","0.279166666666667","TLI"
"26","0.433174274139283","0.0073182056112533","0.632653609831029","0.335219979296066","UAX"
"27","0.450288364746835","0.011554094376349","0.674153810191678","0.323658902691511","UIZ"
"28","0.379306290999212","0.0233761648846089","0.674662058371736","0.205886756876664","VIF"
"29","0.633768764702079","0.0276977119291628","0.936930964997735","0.446364839965526","XAL"
