"","mean","var","max","min","station"
"1","2.06309443706782","0.295781664086182","3.04725247870409","1.11533230752346","ACO"
"2","3.77936375775217","4.99541956730936","7.42340860012669","1.7097757073844","AJM"
"3","6.87801197235619","16.2901344921846","13.6952915247445","2.93050379572119","ATI"
"4","5.34872795953404","8.84991692916507","10.3262245726518","2.27184098043144","BJU"
"5","6.15068035344075","6.80354000246469","11.787703978272","3.6869127249562","CAM"
"6","3.75260409876791","2.51493458083488","7.04050505050505","1.70590439984955","CCA"
"7","2.00362117541087","0.710955429625747","3.2878795721187","0.94950940678729","CHO"
"8","4.11329549449654","4.07918724921107","8.0242219328124","2.22092266078942","CUA"
"9","6.62863896640254","7.16690177820016","12.291063459682","3.08402153965034","CUT"
"10","5.94734952603702","9.7266782340025","11.3921652449045","2.66077639751553","FAC"
"11","5.18163508191955","8.86255001873391","10.5072546897547","2.33163360715955","HGM"
"12","2.19805497342568","1.23939354317277","4.94934019281845","0.839472717558272","INN"
"13","5.53769676807782","15.5611817837211","16.1197166469894","1.98609513222285","IZT"
"14","5.11863228337478","8.0934175417262","10.769437890915","1.45957096848401","LLA"
"15","4.14853158280132","5.36939337744531","8.85453149001536","1.52791518781426","LPR"
"16","6.1043095708113","12.6205374221509","13.5365072463768","2.13250851532759","MER"
"17","5.00683046891969","7.95211192532898","9.97114162217137","2.27400988445869","MGH"
"18","1.82203421249594","1.08104014834626","3.67923853846014","0.497960053586652","MON"
"19","2.75809978365659","2.5262232017597","5.85906561400539","1.09466089466089","MPA"
"20","3.5401894701808","4.68422867117959","7.71649302077072","1.48627286059351","NEZ"
"21","3.82252552596665","5.76370107346157","8.42646533875919","1.37350224023657","PED"
"22","4.78983519375596","7.20641985361659","9.98139091885862","2.31367990983376","SAG"
"23","3.84905454595929","3.40941033198444","7.24920625099034","1.97709134016988","SFE"
"24","3.19461397040282","2.33534935750277","6.4029255690546","1.46634172992869","SJA"
"25","2.73051555377909","1.81805882083305","5.74058868163652","1.66380384242703","TAH"
"26","8.14417065504987","12.2871321291154","15.04368938133","4.2800468975469","TLA"
"27","7.85112449890929","17.1914071987745","15.2917474846537","2.92837380011293","TLI"
"28","3.29516765518616","2.79806800239938","6.33757819630891","1.72035980554472","UAX"
"29","4.17767053771513","5.6938867867632","8.22242638601334","1.46825396825397","UIZ"
"30","6.20326881714994","7.18870684376873","11.6498691554483","2.88355590062112","VIF"
"31","5.31558275115793","7.04345439091505","12.1172283176594","2.70716873706004","XAL"
