"","mean","var","max","min","station"
"1","20.2259607747432","7.36696925956536","23.9331842771534","15.5025434964222","ACO"
"2","25.0062434058349","16.9394093622358","32.2122328964065","19.656902879729","AJM"
"3","36.3909988450751","54.5954785908368","47.3173418972332","26.5440681983551","ATI"
"4","63.7502100013565","105.292895984537","84.8672969187675","48.2516037639681","CAM"
"5","41.2612029870243","75.1600350099089","57.1615890269151","31.5662984660267","CCA"
"6","45.6654480189424","69.6024019249018","66.6940476190476","36.9075814536341","COY"
"7","36.0009952406375","42.4383266097516","51.3487193615174","26.5509031198686","CUA"
"8","38.8153716204188","177.92308507809","68.4348214285714","25.54432318684","CUT"
"9","52.9244752028864","140.981432661422","79.3794004646961","35.7814741619089","FAC"
"10","53.5876308603618","104.187947358696","78.3336444488969","41.0415998797836","HGM"
"11","57.2931412276323","115.197177621073","75.7571128030455","42.7142380407541","IZT"
"12","45.8972846350798","94.6345612790146","59.0966682127396","31.4158204195161","LLA"
"13","65.1836141730491","146.285536389494","94.0218169949101","50.4068325372515","MER"
"14","58.653805447979","249.062240940962","97.1601188380651","41.2640556031159","MGH"
"15","29.6668544619871","40.7330536007941","41.1804208100897","21.2953161036494","MON"
"16","42.458518851188","66.4300127073549","60.5614926165343","31.5387536081693","NEZ"
"17","34.3493381524653","49.1009519752101","48.8910705937354","26.3009480701627","PED"
"18","42.6756286048352","105.033327032613","63.8915297535564","29.9513913081825","SAG"
"19","32.1674295277736","9.49116721591694","37.0915126014705","29.3489224543572","SFE"
"20","57.675565703634","116.144159236979","70.2687513281482","43.149414311179","SJA"
"21","48.346951381173","97.0204616124396","54.9323749415615","37.0233860342556","SUR"
"22","23.3086144177254","27.4039948249228","32.2239163372859","19.2730434782609","TAH"
"23","62.8067179725673","116.799810864343","87.3998644529851","47.9068001713429","TLA"
"24","44.1541342628825","101.115829733476","60.157717983279","31.7423415177623","TLI"
"25","28.6950770245526","2.93930473107087","30.5083580368906","27.1004585326954","TPN"
"26","35.9065203619599","54.811046680413","49.5440022469968","28.8806323604711","UAX"
"27","47.3538057454848","68.9045628645503","63.5866943832231","37.4531976936476","UIZ"
"28","32.5216813544109","63.6430527900931","44.0563177355604","24.0393878018642","VIF"
"29","69.579652697024","208.029785838313","100.287439360546","51.6735023041475","XAL"
