"","mean","var","max","min","station"
"1","14.3086797867475","1.40104326747345","16.3312439613527","12.1341495689185","CUA"
"2","15.8133479326936","3.70166121208439","18.2059023856578","12.5408602150538","FAC"
"3","17.2313793750481","5.49301202654063","19.6344455423803","13.7445642931085","HAN"
"4","17.3004449473837","3.61137302655654","20.1507447974731","14.2480510752688","MER"
"5","15.87175053185","3.81360158954719","18.3030353535354","12.6487903225806","MON"
"6","16.1590335944074","3.51918301142172","18.7111111111111","12.8767936206741","PLA"
"7","14.6404288401643","2.98830613093563","16.89375","11.2189439851382","SAG"
"8","17.4397603087007","2.11029852421965","19.4994371345029","14.2649719495091","TAC"
"9","16.4792568842053","5.10926010785633","19.0523538961039","13.7268817204301","TAH"
"10","16.6295595392626","3.26046551439505","19.3247282608696","13.5407258064516","TLA"
"11","13.8611596962006","5.53088626263374","17.1377898550725","11.084931633625","TPN"
"12","16.4337868799611","3.91029990139447","18.2558333333333","12.5518817204301","VIF"
"13","18.085605327223","3.44468252815255","20.2588607085346","14.3260811126695","XAL"
