"","mean","var","max","min","station"
"1","20.2319376086163","28.3719873588005","28.2749212184874","13.0240985976834","AJU"
"2","18.7741428091124","30.3476161499495","31.2167567026811","13.4580157161679","AJM"
"3","23.7962919885842","46.9224937663731","33.752688172043","15.273846613989","BJU"
"4","25.4890950075635","33.2000832726861","34.6438575800076","17.8792975521808","CAM"
"5","19.2985476242461","38.6988642035755","30.3236111111111","11.6190217391304","CCA"
"6","23.9308899253482","48.5341772289514","34.3089744155109","14.8094135802469","COY"
"7","25.0581553893736","70.4129121501547","39.6861912846633","16.063920056101","GAM"
"8","24.2312975375102","45.4807563208444","34.5746121807132","15.6387531585687","HGM"
"9","14.5181810908645","18.1495324935593","25.4392384507983","10.1543517934183","INN"
"10","25.3595729164696","57.6428276736523","39.9117324561403","15.9411072972286","MER"
"11","22.4680307115182","37.6752825046759","32.7059918965249","15.5980737649751","MGH"
"12","20.1714582604431","35.8111692812375","30.1275089605735","12.4428872053872","MPA"
"13","22.8623984615765","90.6452968211661","40.8633122954652","12.8865365892734","NEZ"
"14","25.3906512773098","63.4198104799791","37.1672231467998","13.9112613161207","SAG"
"15","19.7558344980371","25.7430714706326","30.6744542196155","13.6616231884058","SFE"
"16","25.3912633859902","25.3075591067156","34.7861292483333","18.3698568278639","TLA"
"17","21.6446219884991","50.7097949967391","35.0670017035448","10.5196711104177","UAX"
"18","30.5552538049717","89.8153261708005","48.0786824178258","20.0453523706885","XAL"
