"","mean","var","max","min","station"
"1","37.327741610459","114.132784188723","50.786764821016","22.5728110599078","ATI"
"2","48.9313157271464","230.270417124347","78.6652457757296","26.8818516748952","AZC"
"3","56.7810381695681","178.420522059431","86.4151071929473","42.0510502237361","CES"
"4","54.0391058072002","262.141639692703","85.365516935514","32.0646270144314","FAC"
"5","56.5268831904222","353.276231345247","103.633889636302","37.9129278812974","IZT"
"6","65.8533553315714","446.118956555575","116.014068100358","43.8060205339308","LAG"
"7","72.4823783387912","437.124560969825","118.350468074977","46.2374194987527","MER"
"8","34.7936662990089","82.7480543886849","52.351959572162","22.8780224606312","PED"
"9","44.6103713610793","241.59740581309","73.01408010096","26.3468696552345","SAG"
"10","47.4320934011651","221.421816320582","79.9889213983864","30.147558138319","SUR"
"11","49.6067836153362","175.679490436002","74.3571850492503","32.8467101894521","TAC"
"12","73.4431529147404","110.318577926326","95.9423817416805","57.8917311394428","TAX"
"13","63.4726220378983","232.584530388354","91.4291950710641","43.3731829161177","TLA"
"14","48.2931826084731","319.630226553596","82.6273216031281","24.1021500316732","TLI"
"15","46.2751325088476","252.502170421241","88.9380009670489","32.6457055572616","UIZ"
"16","38.7443528805657","170.105799961712","61.477852198995","22.7919014680971","VIF"
"17","82.7502797076785","614.796212930765","137.675002080394","51.0988454656979","XAL"
