"","mean","var","max","min","station"
"1","0.508206263451068","0.0286018080238267","0.899769599092984","0.222869774348035","ACO"
"2","0.884821379824339","0.0381876432533558","1.2333933656339","0.668545399262532","CAM"
"3","0.947372694577749","0.0372764402817993","1.35705555086876","0.646005526277265","CHO"
"4","0.48044678335052","0.0105719799520559","0.640541916971016","0.297423952858735","CUA"
"5","0.795051642646111","0.0152299321551839","1.0706343907071","0.608667683702009","FAC"
"6","0.953001831203939","0.0162645210359043","1.28865557751427","0.835073582208741","HGM"
"7","0.8734804764549","0.037776441272005","1.3124495583278","0.548166666666667","IZT"
"8","0.639491673019533","0.0104065043908422","0.889937275985663","0.507234299516908","LLA"
"9","0.890433815103609","0.0573087042957657","1.3793155255217","0.604473665223665","LPR"
"10","1.01686214293133","0.0514580432921361","1.53263630468796","0.798859945509573","MER"
"11","0.375183627380651","0.0178744561593596","0.591764069264069","0.194259259259259","MON"
"12","0.87133340609937","0.047978272371051","1.32967710059926","0.638454968944099","NEZ"
"13","0.498085220880241","0.014001604575187","0.678962108298697","0.321065747292495","PED"
"14","0.590728972595608","0.0325784978966287","0.914683418031244","0.374942819723029","SAG"
"15","0.613003489694886","0.00710278842415332","0.817529644268775","0.508704089349028","SFE"
"16","0.874926329377113","0.0713424694926361","1.45652875175316","0.544332369566467","SJA"
"17","0.962558616486979","0.0736344139948373","1.54734572230014","0.64274565429895","SUR"
"18","0.507965191715222","0.0329910288748644","0.835343822843823","0.243688913119198","TAH"
"19","0.810455267787513","0.0322719477388329","1.2771263273893","0.637689665521528","TLA"
"20","0.652425371040148","0.0500481052724615","1.13571315623023","0.362059425524596","TLI"
"21","0.721369559813942","0.0137578550495152","0.971839901935126","0.6147166210982","TPN"
"22","0.811912665317994","0.00696390732102073","0.963700409274706","0.718328640762178","UAX"
"23","0.911884357753611","0.0409742798288328","1.27262579322096","0.684087859781594","UIZ"
"24","0.752691344967705","0.0441575381888725","1.24854368298876","0.469656196943973","VIF"
"25","0.866349487728138","0.072116082160695","1.50502729474458","0.58486874327005","XAL"
