"","mean","var","max","min","station"
"1","25.7842767007985","19.1700077865885","32.8143461007591","20.9749214518076","CAM"
"2","15.7225430893553","19.080629315586","21.957660866208","11.1001690821256","CCA"
"3","24.7744453940621","30.2527895500214","33.7471949509116","15.5008896668931","COY"
"4","24.1109424453498","28.0519667376557","32.6154799479959","17.0081462515496","HGM"
"5","25.6363950378061","29.792220880007","33.0348609954058","17.0073098525752","MER"
"6","19.6043736720751","28.6450083196338","28.2532585168455","11.9719547964113","NEZ"
"7","20.0847796591174","19.7051485230356","28.8121022311122","13.6238317485266","PED"
"8","22.489054609432","26.1959712372544","30.7057442959617","15.0315807333624","SAG"
"9","18.4225153469548","15.0018054633502","24.5267982401158","12.4960562143171","SFE"
"10","19.524414079254","22.9933113167383","27.6811653020892","12.2238223045338","SJA"
"11","24.0923088578169","19.7024424726368","30.1958402397042","16.7071342305038","TLA"
"12","19.0478742097988","16.9903553345931","25.3922039469024","12.5969633542574","UAX"
"13","24.3195559726041","30.3062470857655","32.594615802863","16.7755309661723","UIZ"
"14","32.7249677586013","64.6488932750405","44.5328493701682","23.2374074459315","XAL"
