"","mean","var","max","min","station"
"1","1.60320456203562","0.185472880536198","2.57336070077655","1.1024503968254","ARA"
"2","1.05440076372769","0.228277271049324","1.75153132428495","0.503623188405797","ATI"
"3","1.35541047748717","0.0654336566584525","1.92783816425121","1.06705107300531","AZC"
"4","1.84513443283071","0.148176866746725","2.70748746228059","1.36880657911513","BJU"
"5","1.88896611147596","0.049864173429419","2.30887096774194","1.51928751803752","CES"
"6","1.19567240402704","0.543866370166179","2.39521441625228","0.508609163692946","FAC"
"7","2.25814617095242","0.210778550661326","3.10574769433465","1.68072808833678","HAN"
"8","1.76639427669282","0.226318910110554","2.5664095371669","1.19332210998878","IMP"
"9","2.0329263724337","0.148247068834737","2.86340229079009","1.65304692891649","LAG"
"10","1.80871934062778","0.11049983496233","2.62283798469345","1.35004713281887","MER"
"11","2.22487375332385","0.416010255773994","3.29046867695185","1.4508149500699","MIN"
"12","1.22560314667936","0.0824320128355789","1.77656040736533","0.848526899429073","PED"
"13","1.25824622914249","0.368671201431183","2.18374192232888","0.566268417920998","PLA"
"14","1.07356433869251","0.0431708815815386","1.53187907931246","0.885864159866845","SAG"
"15","2.12721204904737","0.361049811339598","3.10559586042756","1.2253466191195","SUR"
"16","1.62199576971281","0.146474157535504","2.4323165030388","1.17453909461273","TAC"
"17","2.30078347188144","0.0658582092901415","2.79907553798858","1.86288336663337","TAX"
"18","1.75529554960243","0.162544690529584","2.40767669684219","1.10500744726288","TLA"
"19","1.25802346615063","0.225805417586443","2.13216285526068","0.690187850952227","TLI"
"20","1.64165639591319","0.17303609723014","2.41448744103022","1.12063174652706","UIZ"
"21","1.87141040348715","0.343670334397523","2.97218007565132","1.15801034494294","VAL"
"22","1.168203968972","0.227811788717214","2.41258641760286","0.712282298651006","VIF"
"23","2.07622650577032","0.123557853794975","2.75528595411134","1.65146848924023","XAL"
