"","mean","var","max","min","station"
"1","5.33356616636128","6.033293488712","11.6589673913043","2.9713474025974","ARA"
"2","9.73369328969095","20.7233902071031","20.9008343806731","4.66520737327189","ATI"
"3","10.0070138949223","17.8676894576206","17.9077735021077","2.08333333333333","AZC"
"4","4.6347089803653","2.5042614825345","7.04328085609919","2.51412512218964","CES"
"5","9.19234955719968","34.3310552988292","23.267548264365","3.1730536017463","FAC"
"6","7.32063384145351","18.7749994033567","13.273375965627","2.16480964063423","HAN"
"7","7.80835624272053","10.8504354626941","14.780522971652","4.52283631223849","LAG"
"8","6.35671342661665","5.31422912226736","10.7590420332356","3.04717854883889","LLA"
"9","5.9268602037961","4.9559544765706","9.57377890435546","3.15567849548113","LPR"
"10","7.47031666111262","13.7329088185452","15.6321212121212","3.15333333333333","LVI"
"11","8.86453759717868","23.3180939058481","20.4404908899816","3.97079258053683","MER"
"12","4.85111398311631","4.6924615668748","9.71987112504354","1.93344155844156","PED"
"13","5.08791686565061","6.47785282329575","10.5834865599731","2.11092181182136","PLA"
"14","6.03228238051772","3.32284410688628","9.87483579638752","4.02647783251231","SAG"
"15","5.51026425906722","7.56606324917405","11.6121309715513","1.4714590964591","SUR"
"16","8.40657632626131","5.61201542662083","13.3180163435598","5.69763742690058","TAC"
"17","3.91263158680041","2.83629794220419","7.06383205456095","2.4452685890702","TAH"
"18","4.21622398323288","2.2054427576917","7.14844877344877","2.36934523809524","TAX"
"19","10.8332517374302","17.4241772687171","20.5725689574568","6.60944224857268","TLA"
"20","9.94106323050808","21.4353679995289","18.6606304985337","5.25674603174603","TLI"
"21","5.89981087989631","4.6639812848749","10.500409467692","3.15797652947022","UIZ"
"22","9.14800806342129","20.650805509205","19.3070804195804","3.72123407992973","VAL"
"23","8.7437209552358","8.34339832674849","14.0632579118604","5.55057988107524","VIF"
"24","8.15890200994998","7.86827037445836","14.1533235581623","4.72237699576409","XAL"
