"","month","avg","var","max","min"
"1",1,15.6300103064304,2.63589827308916,17.5583333333333,11.8125
"2",2,18.2631059470265,2.76633348916574,21.0916666666667,14.775
"3",3,19.5264097744361,4.16414633229311,22.6916666666667,13.125
"4",8,18.7333789520593,1.53167090178319,20.7764705882353,16.7708333333333
"5",9,18.0272584541063,2.36069040600473,20.875,13.6
"6",10,17.7875605635599,2.38609568703568,20.1333333333333,13.5541666666667
