"","mean","var","max","min","station"
"1","41.7862028566042","158.447101746456","66.6162175248781","25.0396283118409","ATI"
"2","54.7676836359531","218.191961492534","90.1736408869298","41.2243034381078","AZC"
"3","60.3109674276666","181.139595299245","90.5377619108334","45.9102998933434","CES"
"4","56.8748737089524","331.162871719853","98.757254207351","37.6677073200128","FAC"
"5","59.6657398234329","326.71393206233","100.02040187489","44.0443346508564","IZT"
"6","75.5568402659707","495.77829360322","123.464912094295","55.5508386138821","LAG"
"7","78.2574989690193","495.479132570926","128.106279535487","54.2445824706694","MER"
"8","36.298299008918","65.8247966902127","54.4598481812717","26.4984485630754","PED"
"9","51.7279782581907","208.662789042727","82.3278434515461","37.965100514259","PLA"
"10","48.6221909615031","291.073205430816","85.8717350321488","28.1749592195244","SAG"
"11","46.3422496779388","147.113060161244","72.2311856452726","36.6950353692202","SUR"
"12","54.1025183810896","298.934736203974","91.2524628462013","36.6799149069803","TAC"
"13","89.96622544379","75.0333750238105","105.766676732632","76.4190934431578","TAX"
"14","66.4299192863906","248.096719483581","100.682582183283","51.1340707114735","TLA"
"15","47.68852496596","466.652828502058","96.8899402257397","24.7282575757576","TLI"
"16","53.328454253543","297.841973163735","90.4443616691863","38.706801085388","UIZ"
"17","29.65061284494","197.519027580958","51.8205943878141","14.3137348855158","VIF"
"18","83.793602834709","572.922792334366","139.914260826319","59.1250513677144","XAL"
