"","month","avg","var","max","min"
"1",1,13.7455176767677,3.03169915340052,16.3125,9.575
"2",2,16.0448092998955,3.39031785206804,18.6541666666667,11.3636363636364
"3",3,16.1629276637341,4.19201461338705,18.7416666666667,9.83333333333333
"4",4,18.0834895833333,1.36085205729167,19.625,16.275
"5",7,16.2429166666667,0.721794174382716,17.0125,14.4916666666667
"6",8,15.2525362318841,0.877221810496267,16.7625,12.5833333333333
"7",9,16.6577769151139,1.79160494052898,18.2583333333333,12.5260869565217
"8",10,15.7077606358111,2.89374924756873,18.225,11.2375
