"","mean","var","max","min","station"
"1","16.8714353170633","3.43886268731402","19.8721825728619","14.1980358711337","CES"
"2","14.5887326774531","2.51505968658835","16.9648913043478","12.0961256546484","CUA"
"3","16.3355435092231","3.55033990580031","19.5173209841688","13.552688172043","FAC"
"4","17.1411949590509","4.62608204108863","20.2169471715755","13.9368279569892","HAN"
"5","17.2739570878919","3.8573402632486","20.3251344086021","14.5232856020156","MER"
"6","16.2867856735696","4.05547950209439","19.4836077667073","13.5513021519543","PED"
"7","16.2753638648462","3.46557860765415","19.2476997990322","13.607518743334","PLA"
"8","16.4917223256215","6.38636458688152","19.844956171108","12.3030791788856","SAG"
"9","13.4037634408602",NA,"13.4037634408602","13.4037634408602","TAC"
"10","16.1826950402267","1.94385366645905","17.6749902052562","13.3902059348539","TAH"
"11","16.4475456446613","3.4750865750752","19.3412561094819","13.6028925120773","TLA"
"12","17.2660713878537","4.23281653812683","20.4552216748768","14.3107341269841","VIF"
"13","16.9918480652046","4.02457965117933","19.7862598901367","13.8824975638597","XAL"
